Title,Description,Latitude,Longitude
MODESTE_PCO038,MODESTE,5.229726,-3.85101
MODESTE_PCO039,MODESTE,5.229445,-3.84989
MODESTE_PCO040,MODESTE,5.301916,-3.94661
INCHA'ALLAH_PCO01,KOUMASSI INCHA'ALLAH,5.300813,-3.94725
INCHA'ALLAH_PCO02,KOUMASSI INCHA'ALLAH,5.299697,-3.94729
INCHA'ALLAH_PCO03,KOUMASSI INCHA'ALLAH,5.298496,-3.94698
INCHA'ALLAH_PCO04,KOUMASSI INCHA'ALLAH,5.300439,-3.94842
INCHA'ALLAH_PCO05,KOUMASSI INCHA'ALLAH,5.300107,-3.94995
INCHA'ALLAH_PCO06,KOUMASSI INCHA'ALLAH,5.299751,-3.95143
INCHA'ALLAH_PCO07,KOUMASSI INCHA'ALLAH,5.299396,-3.95279
INCHA'ALLAH_PCO08,KOUMASSI INCHA'ALLAH,5.301139,-3.95007
INCHA'ALLAH_PCO09,KOUMASSI INCHA'ALLAH,5.300458,-3.95163
INCHA'ALLAH_PCO10,KOUMASSI INCHA'ALLAH,5.299991,-3.95308
INCHA'ALLAH_PCO11,KOUMASSI INCHA'ALLAH,5.299135,-3.95392
INCHA'ALLAH_PCO12,KOUMASSI INCHA'ALLAH,5.2984,-3.95309
INCHA'ALLAH_PCO13,KOUMASSI INCHA'ALLAH,5.299729,-3.955
INCHA'ALLAH_PCO14,KOUMASSI INCHA'ALLAH,5.301282,-3.95487
INCHA'ALLAH_PCO15,KOUMASSI INCHA'ALLAH,5.302708,-3.94612
INCHA'ALLAH_PCO16,KOUMASSI INCHA'ALLAH,5.303838,-3.94558
INCHA'ALLAH_PCO17,KOUMASSI INCHA'ALLAH,5.304572,-3.94522
INCHA'ALLAH_PCO18,KOUMASSI INCHA'ALLAH,5.305962,-3.94569
INCHA'ALLAH_PCO19,KOUMASSI INCHA'ALLAH,5.296791,-3.94656
INCHA'ALLAH_PCO20,KOUMASSI INCHA'ALLAH,5.297051,-3.94778
INCHA'ALLAH_PCO21,KOUMASSI INCHA'ALLAH,5.296198,-3.94823
INCHA'ALLAH_PCO22,KOUMASSI INCHA'ALLAH,5.295298,-3.94799
INCHA'ALLAH_PCO23,KOUMASSI INCHA'ALLAH,5.302373,-3.9499
INCHA'ALLAH_PCO24,KOUMASSI INCHA'ALLAH,5.302028,-3.95149
INCHA'ALLAH_PCO25,KOUMASSI INCHA'ALLAH,5.301649,-3.94938
INCHA'ALLAH_PCO26,KOUMASSI INCHA'ALLAH,5.302967,-3.94867
INCHA'ALLAH_PCO27,KOUMASSI INCHA'ALLAH,5.307087,-3.94633
INCHA'ALLAH_PCO28,KOUMASSI INCHA'ALLAH,5.30594,-3.94673
INCHA'ALLAH_PCO29,KOUMASSI INCHA'ALLAH,5.304812,-3.94765
INCHA'ALLAH_PCO30,KOUMASSI INCHA'ALLAH,5.307327,-3.94516
INCHA'ALLAH_PCO31,KOUMASSI INCHA'ALLAH,5.308214,-3.94401
INCHA'ALLAH_PCO32,KOUMASSI INCHA'ALLAH,5.308395,-3.94623
INCHA'ALLAH_PCO33,KOUMASSI INCHA'ALLAH,5.309273,-3.94502
INCHA'ALLAH_PCO34,KOUMASSI INCHA'ALLAH,5.3071,-3.9463
INCHA'ALLAH_PCO35,KOUMASSI INCHA'ALLAH,5.310026,-3.94432
INCHA'ALLAH_PCO36,KOUMASSI INCHA'ALLAH,5.3084,-3.9462
INCHA'ALLAH_PCO37,KOUMASSI INCHA'ALLAH,5.309273,-3.94502
INCHA'ALLAH_PCO38,KOUMASSI INCHA'ALLAH,5.310026,-3.94432
INCHA'ALLAH_PCO40,KOUMASSI INCHA'ALLAH,5.304742,-3.96477
MARCHE2_PCO01,MARCORY MARCHE 2,5.303817,-3.96441
MARCHE2_PCO02,MARCORY MARCHE 2,5.303089,-3.96422
MARCHE2_PCO03,MARCORY MARCHE 2,5.303025,-3.96332
MARCHE2_PCO04,MARCORY MARCHE 2,5.302137,-3.96171
MARCHE2_PCO05,MARCORY MARCHE 2,5.302887,-3.96189
MARCHE2_PCO06,MARCORY MARCHE 2,5.301824,-3.96106
MARCHE2_PCO07,MARCORY MARCHE 2,5.302181,-3.9595
MARCHE2_PCO08,MARCORY MARCHE 2,5.301505,-3.96962
MARCHE2_PCO09,MARCORY MARCHE 2,5.302196,-3.96673
MARCHE2_PCO10,MARCORY MARCHE 2,5.3024,-3.96591
MARCHE2_PCO11,MARCORY MARCHE 2,5.301866,-3.96809
MARCHE2_PCO12,MARCORY MARCHE 2,5.298653,-3.97214
MARCHE2_PCO13,MARCORY MARCHE 2,5.299282,-3.97096
MARCHE2_PCO14,MARCORY MARCHE 2,5.300791,-3.97011
MARCHE2_PCO15,MARCORY MARCHE 2,5.300003,-3.97054
MARCHE2_PCO16,MARCORY MARCHE 2,5.297153,-3.96289
MARCHE2_PCO17,MARCORY MARCHE 2,5.296783,-3.96437
MARCHE2_PCO18,MARCORY MARCHE 2,5.298099,-3.9647
MARCHE2_PCO19,MARCORY MARCHE 2,5.297483,-3.96132
MARCHE2_PCO20,MARCORY MARCHE 2,5.298168,-3.96079
MARCHE2_PCO21,MARCORY MARCHE 2,5.299605,-3.9611
MARCHE2_PCO22,MARCORY MARCHE 2,5.29781,-3.95993
MARCHE2_PCO23,MARCORY MARCHE 2,5.29813,-3.9585
MARCHE2_PCO24,MARCORY MARCHE 2,5.296385,-3.96808
MARCHE2_PCO25,MARCORY MARCHE 2,5.297471,-3.96754
MARCHE2_PCO26,MARCORY MARCHE 2,5.296389,-3.96596
MARCHE2_PCO27,MARCORY MARCHE 2,5.296198,-3.9667
MARCHE2_PCO28,MARCORY MARCHE 2,5.297617,-3.97038
MARCHE2_PCO29,MARCORY MARCHE 2,5.296917,-3.96949
MARCHE2_PCO30,MARCORY MARCHE 2,5.297043,-3.97119
MARCHE2_PCO31,MARCORY MARCHE 2,5.295652,-3.97091
MARCHE2_PCO32,MARCORY MARCHE 2,5.299775,-3.97307
MARCHE2_PCO33,MARCORY MARCHE 2,5.300752,-3.97253
MARCHE2_PCO34,MARCORY MARCHE 2,5.300087,-3.97471
MARCHE2_PCO35,MARCORY MARCHE 2,5.300688,-3.97583
MARCHE2_PCO36,MARCORY MARCHE 2,5.300134,-3.97735
MARCHE2_PCO37,MARCORY MARCHE 2,5.301414,-3.97335
MARCHE2_PCO38,MARCORY MARCHE 2,5.299339,-3.97796
MARCHE2_PCO39,MARCORY MARCHE 2,5.298668,-3.97923
MARCHE2_PCO40,MARCORY MARCHE 2,5.275609,-3.97886
PERGOLA2_PCO01,PERGOLA 2,5.274751,-3.97728
PERGOLA2_PCO02,PERGOLA 2,5.276514,-3.97826
PERGOLA2_PCO03,PERGOLA 2,5.275982,-3.97691
PERGOLA2_PCO04,PERGOLA 2,5.277768,-3.97628
PERGOLA2_PCO05,PERGOLA 2,5.28651,-3.98257
PERGOLA2_PCO06,PERGOLA 2,5.278333,-3.97559
PERGOLA2_PCO07,PERGOLA 2,5.279211,-3.97551
PERGOLA2_PCO08,PERGOLA 2,5.281773,-3.97754
PERGOLA2_PCO09,PERGOLA 2,5.28342,-3.97863
PERGOLA2_PCO10,PERGOLA 2,5.2832,-3.97961
PERGOLA2_PCO11,PERGOLA 2,5.282662,-3.97975
PERGOLA2_PCO12,PERGOLA 2,5.2794,-3.9747
PERGOLA2_PCO13,PERGOLA 2,5.2784,-3.9752
PERGOLA2_PCO14,PERGOLA 2,5.2782,-3.9744
PERGOLA2_PCO15,PERGOLA 2,5.2778,-3.9738
PERGOLA2_PCO16,PERGOLA 2,5.289668,-3.9837
PERGOLA2_PCO17,PERGOLA 2,5.290003,-3.98257
PERGOLA2_PCO19,PERGOLA 2,5.290068,-3.98385
PERGOLA2_PCO20,PERGOLA 2,5.2867,-3.9826
PERGOLA2_PCO21,PERGOLA 2,5.2889,-3.9825
PERGOLA2_PCO22,PERGOLA 2,5.287283,-3.98015
PERGOLA2_PCO25,PERGOLA 2,5.286656,-3.9803
PERGOLA2_PCO26,PERGOLA 2,5.287712,-3.98053
PERGOLA2_PCO27,PERGOLA 2,5.287203,-3.9794
PERGOLA2_PCO28,PERGOLA 2,5.289395,-3.97852
PERGOLA2_PCO29,PERGOLA 2,5.288096,-3.97809
PERGOLA2_PCO30,PERGOLA 2,5.288644,-3.97888
PERGOLA2_PCO31,PERGOLA 2,5.2894,-3.9785
PERGOLA2_PCO32,PERGOLA 2,5.291707,-3.9823
PERGOLA2_PCO33,PERGOLA 2,5.292985,-3.98225
PERGOLA2_PCO34,PERGOLA 2,5.290906,-3.98089
PERGOLA2_PCO35,PERGOLA 2,5.29044,-3.98808
PERGOLA2_PCO36,PERGOLA 2,5.291248,-3.97941
PERGOLA2_PCO37,PERGOLA 2,5.290684,-3.97814
PERGOLA2_PCO38,PERGOLA 2,5.290373,-3.97747
PERGOLA2_PCO39,PERGOLA 2,5.291417,-3.97075
PERGOLA2_PCO40,PERGOLA 2,5.316008,-3.99635
RESIDENTIEL2_PCO01,RESIDENTIEL 2,5.316053,-3.99578
RESIDENTIEL2_PCO02,RESIDENTIEL 2,5.316108,-3.9956
RESIDENTIEL2_PCO03,RESIDENTIEL 2,5.315784,-3.99542
RESIDENTIEL2_PCO04,RESIDENTIEL 2,5.315467,-3.99471
RESIDENTIEL2_PCO05,RESIDENTIEL 2,5.31487,-3.99408
RESIDENTIEL2_PCO06,RESIDENTIEL 2,5.313997,-3.99329
RESIDENTIEL2_PCO07,RESIDENTIEL 2,5.313203,-3.9926
RESIDENTIEL2_PCO08,RESIDENTIEL 2,5.312389,-3.99249
RESIDENTIEL2_PCO09,RESIDENTIEL 2,5.311992,-3.99226
RESIDENTIEL2_PCO10,RESIDENTIEL 2,5.31138,-3.99205
RESIDENTIEL2_PCO11,RESIDENTIEL 2,5.309931,-3.99151
RESIDENTIEL2_PCO13,RESIDENTIEL 2,5.309237,-3.99127
RESIDENTIEL2_PCO14,RESIDENTIEL 2,5.309084,-3.99055
RESIDENTIEL2_PCO15,RESIDENTIEL 2,5.309238,-3.9901
RESIDENTIEL2_PCO16,RESIDENTIEL 2,5.308675,-3.99161
RESIDENTIEL2_PCO17,RESIDENTIEL 2,5.308576,-3.99278
RESIDENTIEL2_PCO18,RESIDENTIEL 2,5.309239,-3.99301
RESIDENTIEL2_PCO19,RESIDENTIEL 2,5.309446,-3.99368
RESIDENTIEL2_PCO20,RESIDENTIEL 2,5.303838,-3.98226
RESIDENTIEL2_PCO25,RESIDENTIEL 2,5.302135,-3.98319
RESIDENTIEL2_PCO26,RESIDENTIEL 2,5.300316,-3.98427
RESIDENTIEL2_PCO27,RESIDENTIEL 2,5.308983,-3.9894
RESIDENTIEL2_PCO29,RESIDENTIEL 2,5.307937,-3.98901
RESIDENTIEL2_PCO30,RESIDENTIEL 2,5.307408,-3.98806
RESIDENTIEL2_PCO31,RESIDENTIEL 2,5.307028,-3.98744
RESIDENTIEL2_PCO32,RESIDENTIEL 2,5.304371,-3.98848
RESIDENTIEL2_PCO33,RESIDENTIEL 2,5.301675,-3.98823
RESIDENTIEL2_PCO34,RESIDENTIEL 2,5.307137,-3.98983
RESIDENTIEL2_PCO35,RESIDENTIEL 2,5.307377,-3.98924
RESIDENTIEL2_PCO36,RESIDENTIEL 2,5.31007,-3.98696
RESIDENTIEL2_PCO37,RESIDENTIEL 2,5.310594,-3.98716
RESIDENTIEL2_PCO38,RESIDENTIEL 2,5.309174,-3.98622
RESIDENTIEL2_PCO39,RESIDENTIEL 2,5.308541,-3.987
RESIDENTIEL2_PCO40,RESIDENTIEL 2,5.302466,-4.00774
ARRAS2_PCO09,ARRAS 2,5.302127,-4.00866
ARRAS2_PCO10,ARRAS 2,5.302748,-4.00697
ARRAS2_PCO11,ARRAS 2,5.302024,-4.00623
ARRAS2_PCO12,ARRAS 2,5.308282,-4.01606
ARRAS2_PCO13,ARRAS 2,5.307463,-4.01572
ARRAS2_PCO14,ARRAS 2,5.308168,-4.0093
ARRAS2_PCO17,ARRAS 2,5.307717,-4.01055
ARRAS2_PCO18,ARRAS 2,5.308785,-4.00762
ARRAS2_PCO19,ARRAS 2,5.309313,-4.00783
ARRAS2_PCO20,ARRAS 2,5.310128,-4.00813
ARRAS2_PCO21,ARRAS 2,5.309542,-4.00981
ARRAS2_PCO22,ARRAS 2,5.309254,-4.01067
ARRAS2_PCO23,ARRAS 2,5.310716,-4.00923
ARRAS2_PCO24,ARRAS 2,5.306715,-4.01203
ARRAS2_PCO25,ARRAS 2,5.307479,-4.01296
ARRAS2_PCO26,ARRAS 2,5.308027,-4.01269
ARRAS2_PCO27,ARRAS 2,5.308889,-4.0129
ARRAS2_PCO28,ARRAS 2,5.30576,-4.00521
ARRAS2_PCO29,ARRAS 2,5.306492,-4.00493
ARRAS2_PCO30,ARRAS 2,5.306697,-4.00291
ARRAS2_PCO31,ARRAS 2,5.305787,-4.00258
ARRAS2_PCO32,ARRAS 2,5.305328,-3.99984
ARRAS2_PCO33,ARRAS 2,5.305792,-3.9996
ARRAS2_PCO34,ARRAS 2,5.304611,-4.00016
ARRAS2_PCO35,ARRAS 2,5.30538,-3.99914
ARRAS2_PCO36,ARRAS 2,5.302888,-3.99792
ARRAS2_PCO37,ARRAS 2,5.303076,-3.99729
ARRAS2_PCO38,ARRAS 2,5.302536,-3.99878
ARRAS2_PCO39,ARRAS 2,5.302232,-3.99962
ARRAS2_PCO40,ARRAS 2,5.3713,-3.9821
ATTOBAN_PCO01,ATTOBAN,5.3721,-3.9818
ATTOBAN_PCO02,ATTOBAN,5.3727,-3.9812
ATTOBAN_PCO03,ATTOBAN,5.3737,-3.9813
ATTOBAN_PCO04,ATTOBAN,5.37155,-3.97783
ATTOBAN_PCO05,ATTOBAN,5.37259,-3.97792
ATTOBAN_PCO06,ATTOBAN,5.37324,-3.97771
ATTOBAN_PCO07,ATTOBAN,5.37304,-3.97631
ATTOBAN_PCO08,ATTOBAN,5.371388,-3.97832
ATTOBAN_PCO09,ATTOBAN,5.3714,-3.9777
ATTOBAN_PCO10,ATTOBAN,5.37085,-3.97843
ATTOBAN_PCO11,ATTOBAN,5.37096,-3.97703
ATTOBAN_PCO12,ATTOBAN,5.37042,-3.97548
ATTOBAN_PCO13,ATTOBAN,5.36982,-3.97512
ATTOBAN_PCO14,ATTOBAN,5.37157,-3.97585
ATTOBAN_PCO15,ATTOBAN,5.37009,-3.97671
ATTOBAN_PCO16,ATTOBAN,5.36916,-3.98027
ATTOBAN_PCO17,ATTOBAN,5.36817,-3.97974
ATTOBAN_PCO18,ATTOBAN,5.36734,-3.97962
ATTOBAN_PCO19,ATTOBAN,5.367416,-3.97861
ATTOBAN_PCO20,ATTOBAN,5.3689,-3.9815
ATTOBAN_PCO21,ATTOBAN,5.3676,-3.9819
ATTOBAN_PCO22,ATTOBAN,5.3675,-3.9806
ATTOBAN_PCO23,ATTOBAN,5.36842,-3.98068
ATTOBAN_PCO24,ATTOBAN,5.365882,-3.97857
ATTOBAN_PCO25,ATTOBAN,5.36511,-3.97836
ATTOBAN_PCO26,ATTOBAN,5.36604,-3.97828
ATTOBAN_PCO27,ATTOBAN,5.36621,-3.97735
ATTOBAN_PCO28,ATTOBAN,5.3617,-3.9797
ATTOBAN_PCO29,ATTOBAN,5.36278,-3.97606
ATTOBAN_PCO30,ATTOBAN,5.36211,-3.97829
ATTOBAN_PCO31,ATTOBAN,5.361667,-3.97783
ATTOBAN_PCO32,ATTOBAN,5.358,-3.9742
ATTOBAN_PCO33,ATTOBAN,5.35778,-3.97497
ATTOBAN_PCO34,ATTOBAN,5.3582,-3.9767
ATTOBAN_PCO35,ATTOBAN,5.3565,-3.9763
ATTOBAN_PCO36,ATTOBAN,5.3564,-3.9804
ATTOBAN_PCO37,ATTOBAN,5.357666,-3.9811
ATTOBAN_PCO38,ATTOBAN,5.35577,-3.98036
ATTOBAN_PCO39,ATTOBAN,5.35398,-3.98119
ATTOBAN_PCO40,ATTOBAN,5.317444,-4.14055
ADIOPODOUME_PCO01,ADIOPODOUME,5.318713,-4.13658
ADIOPODOUME_PCO02,ADIOPODOUME,5.314134,-4.14192
ADIOPODOUME_PCO03,ADIOPODOUME,5.312824,-4.14299
ADIOPODOUME_PCO04,ADIOPODOUME,5.32374,-4.14042
ADIOPODOUME_PCO05,ADIOPODOUME,5.323034,-4.13696
ADIOPODOUME_PCO06,ADIOPODOUME,5.321661,-4.13681
ADIOPODOUME_PCO07,ADIOPODOUME,5.321304,-4.14051
ADIOPODOUME_PCO08,ADIOPODOUME,5.326275,-4.14164
ADIOPODOUME_PCO09,ADIOPODOUME,5.325031,-4.14274
ADIOPODOUME_PCO10,ADIOPODOUME,5.327244,-4.14167
ADIOPODOUME_PCO11,ADIOPODOUME,5.328125,-4.14066
ADIOPODOUME_PCO12,ADIOPODOUME,5.347108,-4.15195
ADIOPODOUME_PCO25,ADIOPODOUME,5.347972,-4.15186
ADIOPODOUME_PCO26,ADIOPODOUME,5.346704,-4.15209
ADIOPODOUME_PCO27,ADIOPODOUME,5.346042,-4.1524
ADIOPODOUME_PCO28,ADIOPODOUME,5.334731,-4.14889
ADIOPODOUME_PCO37,ADIOPODOUME,5.335402,-4.14973
ADIOPODOUME_PCO38,ADIOPODOUME,5.335723,-4.14918
ADIOPODOUME_PCO39,ADIOPODOUME,5.33676,-4.14983
ADIOPODOUME_PCO40,ADIOPODOUME,5.299623,-3.98197
INJS_PCO01,MARCORY INJS,5.299343,-3.98122
INJS_PCO02,MARCORY INJS,5.300596,-3.98175
INJS_PCO03,MARCORY INJS,5.299928,-3.98155
INJS_PCO04,MARCORY INJS,5.299643,-3.98104
INJS_PCO05,MARCORY INJS,5.299058,-3.98181
INJS_PCO06,MARCORY INJS,5.298733,-3.98198
INJS_PCO07,MARCORY INJS,5.298698,-3.98251
INJS_PCO08,MARCORY INJS,5.298086,-3.98272
INJS_PCO09,MARCORY INJS,5.300293,-3.98266
INJS_PCO10,MARCORY INJS,5.300257,-3.98203
INJS_PCO11,MARCORY INJS,5.300819,-3.98261
INJS_PCO12,MARCORY INJS,5.300616,-3.98185
INJS_PCO13,MARCORY INJS,5.299591,-3.98324
INJS_PCO14,MARCORY INJS,5.299508,-3.98216
INJS_PCO15,MARCORY INJS,5.299323,-3.98278
INJS_PCO16,MARCORY INJS,5.298917,-3.983
INJS_PCO17,MARCORY INJS,5.299064,-3.98087
INJS_PCO18,MARCORY INJS,5.298901,-3.98056
INJS_PCO19,MARCORY INJS,5.299611,-3.98096
INJS_PCO20,MARCORY INJS,5.299504,-3.98059
INJS_PCO21,MARCORY INJS,5.299285,-3.98036
INJS_PCO22,MARCORY INJS,5.299839,-3.98083
INJS_PCO24,MARCORY INJS,5.299747,-3.98026
INJS_PCO25,MARCORY INJS,5.298444,-3.98159
INJS_PCO26,MARCORY INJS,5.298513,-3.98073
INJS_PCO27,MARCORY INJS,5.298292,-3.98127
INJS_PCO28,MARCORY INJS,5.297817,-3.98131
INJS_PCO29,MARCORY INJS,5.297314,-3.98166
INJS_PCO30,MARCORY INJS,5.297701,-3.982
INJS_PCO31,MARCORY INJS,6.79082,-5.27293
KOKRENOU_PCO01,YAMOUSSOKRO,6.7921,-5.2738
KOKRENOU_PCO02,YAMOUSSOKRO,6.79217,-5.27598
KOKRENOU_PCO03,YAMOUSSOKRO,6.7921,-5.27898
KOKRENOU_PCO04,YAMOUSSOKRO,6.78992,-5.27428
KOKRENOU_PCO05,YAMOUSSOKRO,6.79096,-5.27463
KOKRENOU_PCO06,YAMOUSSOKRO,6.79185,-5.27642
KOKRENOU_PCO07,YAMOUSSOKRO,6.79002,-5.27702
KOKRENOU_PCO08,YAMOUSSOKRO,6.7907,-5.27194
KOKRENOU_PCO09,YAMOUSSOKRO,6.78984,-5.27058
KOKRENOU_PCO10,YAMOUSSOKRO,6.79108,-5.2703
KOKRENOU_PCO13,YAMOUSSOKRO,6.79247,-5.26882
KOKRENOU_PCO14,YAMOUSSOKRO,6.79069,-5.26916
KOKRENOU_PCO15,YAMOUSSOKRO,6.78865,-5.26892
KOKRENOU_PCO16,YAMOUSSOKRO,6.79069,-5.27017
KOKRENOU_PCO17,YAMOUSSOKRO,6.78783,-5.27011
KOKRENOU_PCO18,YAMOUSSOKRO,6.78932,-5.26887
KOKRENOU_PCO19,YAMOUSSOKRO,6.78616,-5.26937
KOKRENOU_PCO20,YAMOUSSOKRO,6.78752,-5.27061
KOKRENOU_PCO21,YAMOUSSOKRO,6.78761,-5.26893
KOKRENOU_PCO22,YAMOUSSOKRO,6.78672,-5.26896
KOKRENOU_PCO23,YAMOUSSOKRO,6.78613,-5.26761
KOKRENOU_PCO24,YAMOUSSOKRO,6.79048,-5.27559
KOKRENOU_PCO25,YAMOUSSOKRO,6.78861,-5.27601
KOKRENOU_PCO26,YAMOUSSOKRO,6.78828,-5.27843
KOKRENOU_PCO27,YAMOUSSOKRO,6.7896,-5.27747
KOKRENOU_PCO28,YAMOUSSOKRO,6.78808,-5.27165
KOKRENOU_PCO29,YAMOUSSOKRO,6.78673,-5.27033
KOKRENOU_PCO30,YAMOUSSOKRO,6.78546,-5.27063
KOKRENOU_PCO31,YAMOUSSOKRO,6.786566,-5.27055
KOKRENOU_PCO32,YAMOUSSOKRO,6.78874,-5.26386
KOKRENOU_PCO97,YAMOUSSOKRO,6.791104,-5.26323
KOKRENOU_PCO99,YAMOUSSOKRO,6.79,-5.26333
KOKRENOU_PCO100,YAMOUSSOKRO,6.78828,-5.26249
KOKRENOU_PCO101,YAMOUSSOKRO,6.7854,-5.26258
KOKRENOU_PCO102,YAMOUSSOKRO,6.78508,-5.26353
KOKRENOU_PCO103,YAMOUSSOKRO,6.78644,-5.26349
KOKRENOU_PCO104,YAMOUSSOKRO,6.78248,-5.26449
KOKRENOU_PCO106,YAMOUSSOKRO,6.78059,-5.26405
KOKRENOU_PCO107,YAMOUSSOKRO,6.78194,-5.26371
KOKRENOU_PCO108,YAMOUSSOKRO,6.78864,-5.26438
KOKRENOU_PCO109,YAMOUSSOKRO,6.78603,-5.2653
KOKRENOU_PCO110,YAMOUSSOKRO,6.7838,-5.26535
KOKRENOU_PCO111,YAMOUSSOKRO,6.784301,-5.26765
KOKRENOU_PCO112,YAMOUSSOKRO,6.78964,-5.26426
KOKRENOU_PCO113,YAMOUSSOKRO,6.79071,-5.2646
KOKRENOU_PCO114,YAMOUSSOKRO,6.791632,-5.26393
KOKRENOU_PCO115,YAMOUSSOKRO,6.79039,-5.26395
KOKRENOU_PCO116,YAMOUSSOKRO,6.78739,-5.26574
KOKRENOU_PCO121,YAMOUSSOKRO,6.7854,-5.26709
KOKRENOU_PCO122,YAMOUSSOKRO,6.78567,-5.26804
KOKRENOU_PCO123,YAMOUSSOKRO,6.78574,-5.269
KOKRENOU_PCO124,YAMOUSSOKRO,6.78334,-5.26811
KOKRENOU_PCO126,YAMOUSSOKRO,6.78389,-5.269
KOKRENOU_PCO127,YAMOUSSOKRO,6.77704,-5.26692
KOKRENOU_PCO65,YAMOUSSOKRO,6.77765,-5.26419
KOKRENOU_PCO66,YAMOUSSOKRO,6.77925,-5.26414
KOKRENOU_PCO67,YAMOUSSOKRO,6.7786,-5.26376
KOKRENOU_PCO68,YAMOUSSOKRO,6.78358,-5.26905
KOKRENOU_PCO69,YAMOUSSOKRO,6.78436,-5.2704
KOKRENOU_PCO70,YAMOUSSOKRO,6.78386,-5.27318
KOKRENOU_PCO71,YAMOUSSOKRO,6.78126,-5.27222
KOKRENOU_PCO72,YAMOUSSOKRO,6.78158,-5.26778
KOKRENOU_PCO73,YAMOUSSOKRO,6.78295,-5.26677
KOKRENOU_PCO74,YAMOUSSOKRO,6.78429,-5.26666
KOKRENOU_PCO75,YAMOUSSOKRO,6.78206,-5.26673
KOKRENOU_PCO77,YAMOUSSOKRO,6.78121,-5.26816
KOKRENOU_PCO78,YAMOUSSOKRO,6.77874,-5.26818
KOKRENOU_PCO79,YAMOUSSOKRO,6.77801,-5.26922
KOKRENOU_PCO80,YAMOUSSOKRO,6.78246,-5.26541
KOKRENOU_PCO81,YAMOUSSOKRO,6.7806,-5.26544
KOKRENOU_PCO82,YAMOUSSOKRO,6.77885,-5.26551
KOKRENOU_PCO83,YAMOUSSOKRO,6.77791,-5.26516
KOKRENOU_PCO84,YAMOUSSOKRO,6.77707,-5.26875
KOKRENOU_PCO86,YAMOUSSOKRO,6.78014,-5.26908
KOKRENOU_PCO87,YAMOUSSOKRO,6.78104,-5.26951
KOKRENOU_PCO88,YAMOUSSOKRO,6.77847,-5.26682
KOKRENOU_PCO89,YAMOUSSOKRO,6.77751,-5.26784
KOKRENOU_PCO90,YAMOUSSOKRO,6.77577,-5.26927
KOKRENOU_PCO91,YAMOUSSOKRO,6.7729,-5.26972
KOKRENOU_PCO92,YAMOUSSOKRO,6.77699,-5.26644
KOKRENOU_PCO93,YAMOUSSOKRO,6.77689,-5.26209
KOKRENOU_PCO94,YAMOUSSOKRO,6.77738,-5.26245
KOKRENOU_PCO95,YAMOUSSOKRO,6.78408,-5.26287
KOKRENOU_PCO96,YAMOUSSOKRO,9.4567,-5.6257
KASSEMIRE_PCO01,KORHOGO,9.4566,-5.6252
KASSEMIRE_PCO02,KORHOGO,9.4557,-5.6249
KASSEMIRE_PCO03,KORHOGO,9.4551,-5.6263
KASSEMIRE_PCO04,KORHOGO,9.4558,-5.628
KASSEMIRE_PCO05,KORHOGO,9.455,-5.629
KASSEMIRE_PCO06,KORHOGO,9.4541,-5.6279
KASSEMIRE_PCO07,KORHOGO,9.4555,-5.6274
KASSEMIRE_PCO08,KORHOGO,9.4566,-5.6273
KASSEMIRE_PCO09,KORHOGO,9.4571,-5.6286
KASSEMIRE_PCO10,KORHOGO,9.4582,-5.6276
KASSEMIRE_PCO11,KORHOGO,9.4588,-5.6271
KASSEMIRE_PCO12,KORHOGO,9.4571,-5.6266
KASSEMIRE_PCO13,KORHOGO,9.4578,-5.6268
KASSEMIRE_PCO14,KORHOGO,9.4573,-5.6262
KASSEMIRE_PCO15,KORHOGO,9.458,-5.6269
KASSEMIRE_PCO16,KORHOGO,9.4576,-5.626
KASSEMIRE_PCO17,KORHOGO,9.4575,-5.6253
KASSEMIRE_PCO18,KORHOGO,9.4583,-5.6258
KASSEMIRE_PCO19,KORHOGO,9.4593,-5.6254
KASSEMIRE_PCO20,KORHOGO,9.4563,-5.6264
KASSEMIRE_PCO21,KORHOGO,9.4532,-5.6346
SINISTRE_PCO01,KORHOGO,9.4528,-5.6335
SINISTRE_PCO02,KORHOGO,9.4526,-5.6319
SINISTRE_PCO03,KORHOGO,9.4535,-5.6308
SINISTRE_PCO04,KORHOGO,9.4549,-5.6348
SINISTRE_PCO05,KORHOGO,9.455,-5.6324
SINISTRE_PCO06,KORHOGO,9.4557,-5.6344
SINISTRE_PCO07,KORHOGO,9.4567,-5.6336
SINISTRE_PCO08,KORHOGO,9.4544,-5.6353
SINISTRE_PCO09,KORHOGO,9.4559,-5.6351
SINISTRE_PCO10,KORHOGO,9.4568,-5.6349
SINISTRE_PCO11,KORHOGO,9.4572,-5.6343
SINISTRE_PCO12,KORHOGO,9.4553,-5.636
SINISTRE_PCO13,KORHOGO,9.4563,-5.6365
SINISTRE_PCO14,KORHOGO,9.4571,-5.6364
SINISTRE_PCO15,KORHOGO,9.4573,-5.6349
SINISTRE_PCO16,KORHOGO,9.4556,-5.6373
SINISTRE_PCO17,KORHOGO,9.4567,-5.6375
SINISTRE_PCO18,KORHOGO,9.458,-5.6363
SINISTRE_PCO19,KORHOGO,9.4579,-5.6355
SINISTRE_PCO20,KORHOGO,9.4544,-5.6365
SINISTRE_PCO21,KORHOGO,9.4555,-5.6373
SINISTRE_PCO22,KORHOGO,9.4558,-5.6379
