pco_id;sro;localisation;lat;lon;geom;address
BMAROC_PCO57;BOUAKE;MAROC;7.741458;-5.03924;7.740853,-5.038442;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO58;BOUAKE;MAROC;7.742271;-5.03891;7.741458,-5.039241;Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO59;BOUAKE;MAROC;7.74226;-5.03892;7.742271,-5.038912;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO60;BOUAKE;MAROC;7.7387;-5.03603;7.74226,-5.038915;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO61;BOUAKE;MAROC;7.737842;-5.03564;7.7387,-5.03603;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO62;BOUAKE;MAROC;7.737152;-5.03458;7.737842,-5.035635;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO63;BOUAKE;MAROC;7.73716;-5.03397;7.737152,-5.034581;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO64;BOUAKE;MAROC;7.738302;-5.04634;7.73716,-5.033968;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO65;BOUAKE;MAROC;7.737196;-5.04696;7.738302,-5.046337;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO66;BOUAKE;MAROC;7.735997;-5.04574;7.737196,-5.046961;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO67;BOUAKE;MAROC;7.734985;-5.04518;7.735997,-5.045737;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO68;BOUAKE;MAROC;7.737486;-5.04577;7.734985,-5.04518;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO69;BOUAKE;MAROC;7.735884;-5.04448;7.737486,-5.045768;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO70;BOUAKE;MAROC;7.736442;-5.04376;7.735884,-5.044477;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO71;BOUAKE;MAROC;7.73723;-5.04437;7.736442,-5.043758;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO72;BOUAKE;MAROC;7.737486;-5.04577;7.73723,-5.044372;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO73;BOUAKE;MAROC;7.737391;-5.0422;7.737486,-5.045768;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO74;BOUAKE;MAROC;7.736867;-5.04003;7.737391,-5.042202;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO75;BOUAKE;MAROC;7.737283;-5.04097;7.736867,-5.040026;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO76;BOUAKE;MAROC;7.737656;-5.04251;7.737283,-5.040973;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO77;BOUAKE;MAROC;7.736971;-5.03866;7.737656,-5.042514;ONG Amour Du Prochain, A3, Bamoro, Assankouadiokro, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO78;BOUAKE;MAROC;7.736348;-5.03995;7.736971,-5.038658;Route de Katiola, Dar-Es-Salam, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO79;BOUAKE;MAROC;7.737295;-5.0375;7.736348,-5.039946;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO80;BOUAKE;MAROC;7.739557;-5.04479;7.737295,-5.037498;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO81;BOUAKE;MAROC;7.73823;-5.04426;7.739557,-5.04479;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO82;BOUAKE;MAROC;7.733989;-5.04206;7.73823,-5.044258;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO83;BOUAKE;MAROC;7.738887;-5.04216;7.733989,-5.042058;Route de Katiola, Dar-Es-Salam, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO84;BOUAKE;MAROC;7.739689;-5.04607;7.738887,-5.042161;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO85;BOUAKE;MAROC;7.740509;-5.04558;7.739689,-5.046068;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO86;BOUAKE;MAROC;7.743305;-5.04505;7.740509,-5.045582;Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO87;BOUAKE;MAROC;7.741754;-5.04578;7.743305,-5.045047;Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO88;BOUAKE;MAROC;7.740906;-5.04466;7.741754,-5.045778;Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO89;BOUAKE;MAROC;7.740438;-5.04458;7.740906,-5.044664;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO90;BOUAKE;MAROC;7.739514;-5.04114;7.740438,-5.044582;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO91;BOUAKE;MAROC;7.738734;-5.04018;7.739514,-5.041142;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO92;BOUAKE;MAROC;7.739678;-5.04415;7.738734,-5.040175;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO93;BOUAKE;MAROC;7.737842;-5.03564;7.739678,-5.044145;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO94;BOUAKE;MAROC;7.737152;-5.03459;7.737842,-5.035635;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO95;BOUAKE;MAROC;7.73716;-5.03397;7.737152,-5.034588;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
BMAROC_PCO96;BOUAKE;MAROC;4.748893;-6.63267;7.73716,-5.033968;Gonfreville, Bouaké, Gbêkê, Vallée du Bandama, Côte d’Ivoire
COMMERCE_PCO01;SAN PEDRO;COMMERCE;4.748312;-6.63211;4.748893,-6.632669;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO02;SAN PEDRO;COMMERCE;4.747494;-6.63291;4.748312,-6.63211;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO03;SAN PEDRO;COMMERCE;4.748152;-6.63357;4.747494,-6.632912;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO04;SAN PEDRO;COMMERCE;4.749521;-6.63356;4.748152,-6.633565;rue B68 Akossika, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO05;SAN PEDRO;COMMERCE;4.749038;-6.63404;4.749521,-6.63356;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO06;SAN PEDRO;COMMERCE;4.748348;-6.63472;4.749038,-6.63404;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO07;SAN PEDRO;COMMERCE;4.74761;-6.63484;4.748348,-6.634719;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO08;SAN PEDRO;COMMERCE;4.749347;-6.63238;4.74761,-6.634835;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO09;SAN PEDRO;COMMERCE;4.749772;-6.63197;4.749347,-6.632382;rue B68 Akossika, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO10;SAN PEDRO;COMMERCE;4.750207;-6.63243;4.749772,-6.631971;rue B53 Bahia, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO11;SAN PEDRO;COMMERCE;4.75074;-6.63296;4.750207,-6.632427;rue B53 Bahia, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO12;SAN PEDRO;COMMERCE;4.749367;-6.63159;4.75074,-6.632964;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO13;SAN PEDRO;COMMERCE;4.750143;-6.63079;4.749367,-6.63159;rue B69 Azobe, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO14;SAN PEDRO;COMMERCE;4.751011;-6.63121;4.750143,-6.630789;rue B69 Azobe, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO15;SAN PEDRO;COMMERCE;4.751799;-6.6312;4.751011,-6.631214;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO16;SAN PEDRO;COMMERCE;4.74611;-6.63;4.751799,-6.631197;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO17;SAN PEDRO;COMMERCE;4.745275;-6.63081;4.74611,-6.629999;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO18;SAN PEDRO;COMMERCE;4.744845;-6.63143;4.745275,-6.630814;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO19;SAN PEDRO;COMMERCE;4.745214;-6.6325;4.744845,-6.631429;Route du Port, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO20;SAN PEDRO;COMMERCE;4.743686;-6.631;4.745214,-6.632504;Route du Port, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO21;SAN PEDRO;COMMERCE;4.743126;-6.63032;4.743686,-6.631002;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO22;SAN PEDRO;COMMERCE;4.743886;-6.62917;4.743126,-6.630316;Frigoriste, Route du Port, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO23;SAN PEDRO;COMMERCE;4.74511;-6.62874;4.743886,-6.629169;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO24;SAN PEDRO;COMMERCE;4.747465;-6.63005;4.74511,-6.628742;Route des Grumiers, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO25;SAN PEDRO;COMMERCE;4.746839;-6.63068;4.747465,-6.63005;Route des Grumiers, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO26;SAN PEDRO;COMMERCE;4.746104;-6.63143;4.746839,-6.630678;Marché de la cité, Route des Grumiers, Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO27;SAN PEDRO;COMMERCE;4.747628;-6.63144;4.746104,-6.63143;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO28;SAN PEDRO;COMMERCE;4.748828;-6.63146;4.747628,-6.631441;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO29;SAN PEDRO;COMMERCE;4.748198;-6.63203;4.748828,-6.631456;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO30;SAN PEDRO;COMMERCE;4.747498;-6.63274;4.748198,-6.632034;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO31;SAN PEDRO;COMMERCE;4.746815;-6.63348;4.747498,-6.63274;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO32;SAN PEDRO;COMMERCE;4.743218;-6.63303;4.746815,-6.633477;Poro 1, La Cité, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO33;SAN PEDRO;COMMERCE;4.743993;-6.63376;4.743218,-6.633026;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO34;SAN PEDRO;COMMERCE;4.744879;-6.6331;4.743993,-6.633755;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO35;SAN PEDRO;COMMERCE;4.743591;-6.63439;4.744879,-6.633097;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO36;SAN PEDRO;COMMERCE;4.744461;-6.63473;4.743591,-6.634388;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO37;SAN PEDRO;COMMERCE;4.745967;-6.63382;4.744461,-6.63473;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO38;SAN PEDRO;COMMERCE;4.744896;-6.63495;4.745967,-6.633823;Lonaci San Pédro, Route du Port, Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO39;SAN PEDRO;COMMERCE;4.743944;-6.63595;4.744896,-6.634947;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO40;SAN PEDRO;COMMERCE;4.741902;-6.63276;4.743944,-6.635947;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO41;SAN PEDRO;COMMERCE;4.742167;-6.63407;4.741902,-6.632757;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO42;SAN PEDRO;COMMERCE;4.742351;-6.63515;4.742167,-6.634067;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO43;SAN PEDRO;COMMERCE;4.741566;-6.63518;4.742351,-6.63515;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO44;SAN PEDRO;COMMERCE;4.740815;-6.63305;4.741566,-6.635179;Salon de Coiffure Chez Drigo, Route du Port, Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO45;SAN PEDRO;COMMERCE;4.743535;-6.6314;4.740815,-6.633048;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO46;SAN PEDRO;COMMERCE;4.74247;-6.63091;4.743535,-6.631403;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO47;SAN PEDRO;COMMERCE;4.741325;-6.632;4.74247,-6.630905;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
COMMERCE_PCO48;SAN PEDRO;COMMERCE;4.738825;-6.63605;4.741325,-6.631995;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO01;SAN PEDRO;NITORO;4.737336;-6.63399;4.738825,-6.63605;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO02;SAN PEDRO;NITORO;4.738999;-6.63351;4.737336,-6.633994;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO03;SAN PEDRO;NITORO;4.739761;-6.63333;4.738999,-6.633513;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO04;SAN PEDRO;NITORO;4.73929;-6.63681;4.739761,-6.63333;Poro 1, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO05;SAN PEDRO;NITORO;4.739717;-6.6375;4.73929,-6.636814;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO06;SAN PEDRO;NITORO;4.740175;-6.6372;4.739717,-6.637499;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO07;SAN PEDRO;NITORO;4.741202;-6.6368;4.740175,-6.637195;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO08;SAN PEDRO;NITORO;4.736866;-6.63716;4.741202,-6.636795;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO09;SAN PEDRO;NITORO;4.737834;-6.63776;4.736866,-6.637161;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO10;SAN PEDRO;NITORO;4.737059;-6.63937;4.737834,-6.637756;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO11;SAN PEDRO;NITORO;4.738202;-6.63938;4.737059,-6.639373;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO12;SAN PEDRO;NITORO;4.735403;-6.64082;4.738202,-6.639382;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO13;SAN PEDRO;NITORO;4.733739;-6.64036;4.735403,-6.640818;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO14;SAN PEDRO;NITORO;4.732439;-6.64007;4.733739,-6.640363;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO15;SAN PEDRO;NITORO;4.732074;-6.64163;4.732439,-6.640069;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO16;SAN PEDRO;NITORO;4.738793;-6.64267;4.732074,-6.641627;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO17;SAN PEDRO;NITORO;4.738256;-6.64208;4.738793,-6.642673;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO18;SAN PEDRO;NITORO;4.737699;-6.64121;4.738256,-6.642078;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO19;SAN PEDRO;NITORO;4.739692;-6.6392;4.737699,-6.641208;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO20;SAN PEDRO;NITORO;4.739522;-6.64185;4.739692,-6.639204;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO21;SAN PEDRO;NITORO;4.740482;-6.64033;4.739522,-6.64185;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO22;SAN PEDRO;NITORO;4.741296;-6.63975;4.740482,-6.640331;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO23;SAN PEDRO;NITORO;4.741483;-6.63921;4.741296,-6.639754;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO24;SAN PEDRO;NITORO;4.740031;-6.64418;4.741483,-6.639208;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO25;SAN PEDRO;NITORO;4.738151;-6.64421;4.740031,-6.644179;Mohikrakro, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO26;SAN PEDRO;NITORO;4.738601;-6.64458;4.738151,-6.644212;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO27;SAN PEDRO;NITORO;4.739199;-6.64479;4.738601,-6.644584;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO28;SAN PEDRO;NITORO;4.738589;-6.64519;4.739199,-6.644786;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO29;SAN PEDRO;NITORO;4.737674;-6.64584;4.738589,-6.645185;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO30;SAN PEDRO;NITORO;4.737433;-6.6463;4.737674,-6.645839;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO31;SAN PEDRO;NITORO;4.737776;-6.64705;4.737433,-6.6463;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO32;SAN PEDRO;NITORO;4.734145;-6.64685;4.737776,-6.64705;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO33;SAN PEDRO;NITORO;4.733639;-6.64767;4.734145,-6.646845;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO34;SAN PEDRO;NITORO;4.733684;-6.64935;4.733639,-6.64767;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO35;SAN PEDRO;NITORO;4.733661;-6.65054;4.733684,-6.649353;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO36;SAN PEDRO;NITORO;4.733892;-6.64518;4.733661,-6.650541;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO37;SAN PEDRO;NITORO;4.733159;-6.64555;4.733892,-6.645182;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO38;SAN PEDRO;NITORO;4.732773;-6.64695;4.733159,-6.645547;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO39;SAN PEDRO;NITORO;4.731494;-6.64679;4.732773,-6.646945;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO40;SAN PEDRO;NITORO;4.734694;-6.64443;4.731494,-6.646787;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO41;SAN PEDRO;NITORO;4.734263;-6.64369;4.734694,-6.64443;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO42;SAN PEDRO;NITORO;4.734195;-6.64244;4.734263,-6.643689;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO43;SAN PEDRO;NITORO;4.73511;-6.64223;4.734195,-6.642443;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO44;SAN PEDRO;NITORO;4.735371;-6.64634;4.73511,-6.642234;Sonouko, San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO45;SAN PEDRO;NITORO;4.735334;-6.64567;4.735371,-6.646343;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO46;SAN PEDRO;NITORO;4.735321;-6.64465;4.735334,-6.645665;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO47;SAN PEDRO;NITORO;4.735235;-6.64338;4.735321,-6.644647;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
NITORO_PCO48;SAN PEDRO;NITORO;5.408093;-3.9567;4.735235,-6.643377;San-Pédro, San Pedro, Bas-Sassandra, Côte d’Ivoire
DJOROBITE_PCO417;DJOROBITE;DJOROBITE;5.408125;-3.956;5.408093,-3.956703;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO418;DJOROBITE;DJOROBITE;5.408644;-3.95524;5.408125,-3.955996;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO419;DJOROBITE;DJOROBITE;5.407961;-3.9546;5.408644,-3.955235;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO420;DJOROBITE;DJOROBITE;5.407392;-3.95444;5.407961,-3.954604;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO421;DJOROBITE;DJOROBITE;5.407486;-3.95505;5.407392,-3.954435;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO422;DJOROBITE;DJOROBITE;5.407285;-3.95477;5.407486,-3.955045;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO423;DJOROBITE;DJOROBITE;5.40809;-3.95446;5.407285,-3.95477;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO424;DJOROBITE;DJOROBITE;5.406208;-3.95488;5.40809,-3.95446;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO425;DJOROBITE;DJOROBITE;5.406488;-3.95484;5.406208,-3.954876;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO426;DJOROBITE;DJOROBITE;5.406212;-3.95432;5.406488,-3.954838;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO427;DJOROBITE;DJOROBITE;5.405728;-3.95438;5.406212,-3.954324;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO428;DJOROBITE;DJOROBITE;5.405382;-3.95439;5.405728,-3.954378;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO429;DJOROBITE;DJOROBITE;5.405489;-3.95374;5.405382,-3.954385;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO430;DJOROBITE;DJOROBITE;5.405788;-3.9531;5.405489,-3.953744;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO431;DJOROBITE;DJOROBITE;5.405906;-3.95169;5.405788,-3.953098;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO432;DJOROBITE;DJOROBITE;5.406277;-3.95601;5.405906,-3.951687;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO433;DJOROBITE;DJOROBITE;5.406438;-3.9556;5.406277,-3.956005;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO434;DJOROBITE;DJOROBITE;5.406787;-3.95494;5.406438,-3.9556;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO435;DJOROBITE;DJOROBITE;5.406307;-3.95497;5.406787,-3.95494;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO436;DJOROBITE;DJOROBITE;5.40649;-3.9532;5.406307,-3.954969;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO437;DJOROBITE;DJOROBITE;5.406561;-3.95369;5.40649,-3.9532;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJOROBITE_PCO438;DJOROBITE;DJOROBITE;5.406645;-3.95415;5.406561,-3.953689;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
